Date,Close,Dif,Volume,Empresa,Symbol,target,moment,Action,coef_3,coef_7,coef_10,coef_15,coef_20,coef_30
2000-05-03,0.0037398571976210242,0.053817012517913924,0.17665129962878517,Apple,AAPL,0,hold,0,0.07844606484086482,0.0858170163147868,0.07177315623149286,0.0706353382966587,0.11421662558431962,0.17281054023702352
2000-05-04,0.003555646936862527,0.0595380922803298,-0.05579191437054053,Apple,AAPL,0,hold,0,0.049000120426547514,0.09215605007888562,0.08639860334751803,0.08660587868146624,0.11306350861643533,0.1708532623518391
2000-05-05,0.0036582803642265156,-0.00910685121428561,-0.3529997306081103,Apple,AAPL,0,hold,0,0.06169282138368346,0.12243542621333744,0.10993192528048715,0.10258057595412123,0.11658035022008088,0.17049474327523148
2000-05-08,0.003531963981008799,0.034431609855885496,-0.6083383560843575,Apple,AAPL,0,hold,0,0.006356278942849978,0.11414060945961996,0.12323225803464234,0.11797204542845106,0.1138206471670196,0.16959710671177072
2000-05-09,0.0033345960810185634,0.06398693717404341,-0.24212711457692218,Apple,AAPL,0,hold,0,0.050524205359503,0.10938613789292796,0.12301143652123787,0.12426331638445966,0.11572704978708216,0.16876983173302082
2000-05-10,0.0030767059546947992,0.06271471043539109,0.2932621862946173,Apple,AAPL,0,hold,0,0.06423113159205503,0.10129375120453186,0.1367536686081999,0.1297948752615084,0.12273386621045904,0.16885082976760646
2000-05-11,0.003224073964610747,-0.00020793350202934994,0.20225725100347827,Apple,AAPL,0,hold,0,0.07590679636976153,0.11366863613321997,0.1432076018635507,0.14340818996642368,0.13853471139931586,0.17105373672337051
2000-05-12,0.003426703529457728,-0.0021145693578989576,-0.2942040832511291,Apple,AAPL,0,hold,0,-0.002273707452048392,0.1071945273565561,0.1386676444565137,0.15338302528342296,0.14898148557865556,0.17468411560807337
2000-05-15,0.0031477578026187342,0.0862321889244324,0.6635969087103647,Apple,AAPL,0,hold,0,-0.012934508112517428,0.09104335513024767,0.11773537446392983,0.15553486122248947,0.15727969671745948,0.17318890035145504
2000-05-16,0.003345121066489138,0.0024936815562788908,0.04960195080344972,Apple,AAPL,0,hold,0,0.07996874432181361,0.08025332093012359,0.11329385708827784,0.15395384804783555,0.16160367313773835,0.17386213696443542
2000-05-17,0.003163546108703137,0.037291600913653564,-0.05945402678561488,Apple,AAPL,0,hold,0,-0.011918557964184022,0.0550657899039876,0.10038618203506822,0.151678888852787,0.16008163703628916,0.17436674305313005
2000-05-18,0.0031372318236939103,0.03729159872979204,-0.12205596421180717,Apple,AAPL,0,hold,0,0.061184431062333,0.0544253058956436,0.09915928227882558,0.14567510203845277,0.16317953422024767,0.17471861480808543
2000-05-19,0.0028530244319981703,0.06780021596102653,0.8225383546307571,Apple,AAPL,0,hold,0,0.0312322683888573,0.07421804258474334,0.09047219191899739,0.1395192658371949,0.16679243903805852,0.1762934600687625
2000-05-22,0.0026819711481685785,0.05318260815306919,0.8607454329770053,Apple,AAPL,0,hold,0,0.08098380009159734,0.10055207337905354,0.0934169007943449,0.13581920828468763,0.17202735507737155,0.1772654567026395
