Date,Close,Dif,Volume,Empresa,Symbol,target,moment,Action,coef_3,coef_7,coef_10,coef_15,coef_20,coef_30
2010-08-11,4.892403114720211e-05,0.008534700893179642,-0.9893779033879597,Tesla,TSLA,2,buy,1,0.027240213657754697,0.06359239713738743,0.06008662316965683,0.06907034829545061,0.07660923247008725,0.08814347611560955
2010-08-12,0.0,-0.0023652507276158744,-1.0086170507990886,Tesla,TSLA,2,buy,1,0.036168586214755036,0.06421768040645785,0.06729049059771082,0.07239868851554454,0.08004444626166594,0.08694238193803157
2010-08-13,0.00011741773307533078,-0.008646688524204917,-1.0189043997900298,Tesla,TSLA,2,buy,1,0.022935533875379503,0.06302875108564732,0.07508608590021108,0.0749221845668337,0.08271640313980932,0.08677102279124127
2010-08-16,0.00019243533902096703,-0.012156938741881802,-1.0456515071664771,Tesla,TSLA,0,hold,0,0.006673426091271618,0.0564586892505959,0.07539671202074957,0.07603686965859517,0.08289063381705886,0.08765443510228763
2010-08-17,0.0002527759105885783,-0.009570582892984337,-1.0524916918464187,Tesla,TSLA,0,hold,0,0.010818599377521807,0.04933508194973089,0.0686144238226278,0.07651735594528863,0.08400573133710747,0.0900648374113625
2010-08-18,0.00019080377979613415,0.009088931801929698,-1.0248060894743065,Tesla,TSLA,0,hold,0,0.012253473632475557,0.03858298898655356,0.060944582166475525,0.07567861254080102,0.08466556227179835,0.09255896374709208
2010-08-19,0.00019406689824579904,-0.010679077745646219,-1.028812741186568,Tesla,TSLA,0,hold,0,0.024211158213022322,0.03294559007321798,0.05583385531746408,0.07572944072630286,0.08471277773228147,0.09441811762700647
2010-08-20,0.000244620155736011,-0.014373895412043711,-1.079906574508243,Tesla,TSLA,0,hold,0,0.017833549682436514,0.034780284254049464,0.05260171085688347,0.07611068522968605,0.084163098718177,0.09635277528340212
2010-08-23,0.0004125937707936036,-0.025273813997677485,-0.9369485194955309,Tesla,TSLA,0,hold,0,0.013210313047925424,0.03900324557359445,0.047823781176708186,0.07394665975798152,0.08340096681509646,0.09837741943121714
2010-08-24,0.00026092904094909527,-0.005136702587822038,-1.0118476393418578,Tesla,TSLA,0,hold,0,0.0017309198856965019,0.035856580403470915,0.04173670293809866,0.06785157622998017,0.0818384836112424,0.09927843767934912
