Date,Close,Dif,Volume,Empresa,Symbol,target,moment,Action,coef_3,coef_7,coef_10,coef_15,coef_20,coef_30
2012-10-25,0.013252846795736399,0.261132399339792,1.834982796029924,Meta,META,1,sell,1,-0.8950842175949595,-0.26849314146112657,-0.12674249429976128,0.039912307994211395,0.19226231014481074,0.20804110000575105
2012-10-26,0.011551656115078107,0.1671260932856888,1.7155754657468851,Meta,META,0,hold,0,0.1759094701993248,-0.46272740770532983,-0.24061790043816841,-0.06100653162231549,0.13248340107286818,0.18115535321790602
2012-10-31,0.009274251973649235,-0.09400024726044906,2.7703791307082155,Meta,META,0,hold,0,0.16373880777035632,-0.42080867746519796,-0.2876929319545718,-0.1221314255508614,0.07892085574139543,0.1651456198785043
2012-11-01,0.009548633853207825,-0.038292683658273916,0.2880214215947396,Meta,META,0,hold,0,0.21485466144542326,-0.22001460491541042,-0.26288483046984135,-0.14888403896252325,0.03438964426030851,0.15362786699586178
2012-11-02,0.009466321382739805,0.03482237293690721,0.3134028259988445,Meta,META,0,hold,0,-0.011514088573782782,0.004458953033526832,-0.2473947962011704,-0.15614781395302157,-0.005567210963719401,0.1265899556558422
2012-11-05,0.009658390791830368,-0.04525621211837298,0.05022121208494021,Meta,META,0,hold,0,0.020128240951633788,0.2716511141423088,-0.15990074936572513,-0.15947620536008542,-0.04855410312218486,0.10540022000300292
2012-11-06,0.009438882148084173,0.031340608706855816,-0.06024123626535934,Meta,META,0,hold,0,-0.004212155379701598,0.16925413617628116,-0.05038192402106949,-0.15150068606700648,-0.07394743955078838,0.07995004344997066
2012-11-07,0.007518177590180787,0.13927330760253726,0.11423226861621255,Meta,META,0,hold,0,0.03229890338060224,0.08493664818744914,0.0708753989180668,-0.13410524119047496,-0.08729897638372863,0.07471710259533242
2012-11-08,0.006201125727703628,0.19149844289603865,0.1487638605239702,Meta,META,2,buy,1,0.18321186765670675,0.08157676079435491,0.23751347749872928,-0.08949661851507999,-0.08350657656822744,0.0812797656243213
2012-11-09,0.004060912526054054,0.26809526372126746,0.4724582850647587,Meta,META,2,buy,1,0.1296618814958453,0.16253433087340416,0.21343146127204038,-0.04024083201949037,-0.059266586834300375,0.08903984359118634
2012-11-12,0.006420634371449824,-0.3133460811246099,1.4810198893774045,Meta,META,2,buy,1,0.20268446327975465,0.25885165210916955,0.22843742331412745,0.058961523669504926,-0.022769767965745827,0.10658439462737329
2012-11-13,0.0058444261441781276,-0.08007319034024968,1.6591888945354185,Meta,META,0,hold,0,-0.19650444338769638,0.22573256155328605,0.19878864572722768,0.13509548558563986,0.002037103928106068,0.10213210482736858
2012-11-14,0.012704077803120342,-0.7798918626933329,8.018665823960378,Meta,META,0,hold,0,0.0639416971693196,0.16605418674710343,0.2068965785404961,0.21137596313004958,0.03161376060037555,0.09529819518135459
2012-11-15,0.012182742811661054,0.06615758692873251,1.9443059997416254,Meta,META,0,hold,0,-0.5956928857918466,-0.12913731062099465,0.07281164166073391,0.2162324355610206,0.01865318148115772,0.061122050138265646
2012-11-16,0.015996707459313288,-0.44913156570344287,3.0845369102001023,Meta,META,0,hold,0,0.05907389646103122,-0.2926525017854027,-0.036344175677652336,0.12111208688627287,0.0068459751565065115,0.03313149111220705
2012-11-19,0.014240638309343724,0.3690637700782225,2.192427846189113,Meta,META,0,hold,0,-0.3255102152916568,-0.45920758234831877,-0.20503946889395921,0.004765518141051435,-0.0073461272859092755,-0.00869888257546166
2012-11-20,0.01473453406614738,-0.12185369702222665,0.6479663689997572,Meta,META,0,hold,0,0.16860707274194367,-0.3729700148419021,-0.3099597465770741,-0.0705102078003478,-0.0017162019803008115,-0.03321625740174397
2012-11-21,0.018082042191651583,-0.37601650910826534,2.3873111401791407,Meta,META,0,hold,0,-0.03098714846013145,-0.27873274160432676,-0.3600600679367867,-0.12051960191774799,0.002154370735166086,-0.05301010212011372
2012-11-23,0.0172040076166668,0.20890659996766334,-0.04179593967858557,Meta,META,0,hold,0,-0.2841308915597656,-0.16161616105419793,-0.4083451415286444,-0.1985375210017672,-0.01156858245078299,-0.0806301809472328
2012-11-26,0.02252709876938564,-0.3411995308863875,3.7561196118540296,Meta,META,0,hold,0,0.09071669024974857,-0.15617637824635536,-0.3415446514974697,-0.25388485365180535,-0.08315470903304388,-0.09672590503139644
2012-11-27,0.02310330699665735,-0.03132915519817361,2.222189102772705,Meta,META,0,hold,0,-0.45938471643050527,-0.23217422354281878,-0.3627223266919926,-0.35241733634282313,-0.17426966465295513,-0.1289967547024075
2012-11-28,0.02367952045742789,-0.13926185409385133,0.750631231254775,Meta,META,0,hold,0,-0.038289081654213485,-0.36001040122802774,-0.31032270841967546,-0.4345172504630304,-0.2503519261210849,-0.1568351554854089
2012-11-29,0.026313624182382235,-0.27852910290273447,2.3429208552681073,Meta,META,0,hold,0,-0.038289545917509916,-0.35009073804603724,-0.34323892737234707,-0.4795026470041807,-0.30567383895692213,-0.18223241368641574
2012-11-30,0.028179450270974342,-0.25067565314095686,3.8843188512914804,Meta,META,0,hold,0,-0.22084483971903268,-0.3270514012195024,-0.36272237285566084,-0.510881462631273,-0.3695774404618341,-0.2115990075930674
2012-12-03,0.025545346546019997,0.34121032031644616,3.742476855386859,Meta,META,0,hold,0,-0.1526909871700115,-0.3600104012280272,-0.43690471044206225,-0.5055853395056256,-0.432914167263933,-0.246046372754889
2012-12-04,0.02669776300056336,-0.13229832563375227,1.7032329778954998,Meta,META,0,hold,0,0.2464974552341388,-0.16257621607133413,-0.37216157353753676,-0.46436792517591585,-0.4673975100962876,-0.2572994947608775
2012-12-05,0.027383728166457587,0.0208959800953302,1.1439604747300929,Meta,META,0,hold,0,-0.08940447106597704,-0.11873743683030565,-0.28878200213704835,-0.3988051999940713,-0.4963877283336957,-0.26730887271904247
2012-12-06,0.025353271903430542,0.2541688708796929,0.6216469999285379,Meta,META,0,hold,0,-0.04802561159738653,-0.06977875070926856,-0.2385605934751872,-0.38672674801615936,-0.5037965326759363,-0.27721239883127535
2012-12-07,0.02678008070453026,-0.13926185409385258,0.8531350695326059,Meta,META,0,hold,0,0.19294793333658072,0.06477729331219453,-0.09213206871771411,-0.32614612115715513,-0.4746498977960373,-0.27649791022764336
2012-12-10,0.02774043298348195,-0.22630396760923185,0.8071063656536946,Meta,META,0,hold,0,-0.11374579592391479,0.06973714016153365,-0.0523180744363992,-0.3032661422659788,-0.4257594043395242,-0.3126719457715322
2012-12-11,0.028124571801663077,0.03830413716695613,1.8735118081713495,Meta,META,0,hold,0,-0.07236647219202268,-0.024020197117538847,-0.023395428271209735,-0.2533614603479225,-0.38365221271174194,-0.3426207147362239
2012-12-12,0.02702702858293208,0.15319970044411302,0.6499348871208687,Meta,META,1,sell,1,-0.021250618516956678,-0.026580242107608867,0.00649531618347951,-0.19232032100664295,-0.32471388043494215,-0.36422061493563984
2012-12-13,0.02883797620221292,-0.21934043914913154,2.032623625629279,Meta,META,1,sell,1,0.11018928587279822,-0.014100594968925576,0.01726566932479281,-0.13827085506258374,-0.2917357928465609,-0.3698835662961436
2012-12-14,0.024914254615938165,0.48395999743400303,2.458532045288962,Meta,META,1,sell,1,-0.14782272219842496,-0.07857866504371246,-0.04191082162869244,-0.07848570313730684,-0.25645098576893666,-0.378371358038265
2012-12-17,0.02474962444150324,0.013932451635229886,1.0942926289667547,Meta,META,0,hold,0,0.36089936074993856,0.07117703958710817,0.029125092648582613,-0.022949995532450772,-0.21131378330660752,-0.36866628899527376
2012-12-18,0.027383728166457587,-0.2541574173710082,1.2058178355664886,Meta,META,0,hold,0,0.027430638409014857,0.162374362392799,0.07486887937821199,0.03126693167390085,-0.14625681273568433,-0.3553755732134969
2012-12-19,0.02656057206078407,0.15319970044411055,1.2411384449624627,Meta,META,0,hold,0,-0.22084483971903185,0.1138957953303947,0.050423855145253736,0.055277280074583726,-0.09412130500555034,-0.3465437566629782
2012-12-20,0.026423381121004764,0.05223053000853314,0.20190982419454798,Meta,META,0,hold,0,0.08584842527816122,0.06957708013086306,0.08527627067692418,0.06295975214036682,-0.05154495293563409,-0.3236604293299255
2012-12-21,0.023405133344370437,0.14623617198401026,0.9659846983447031,Meta,META,0,hold,0,0.02499650592322205,0.055817379980457174,0.096409631824507,0.05102780780535646,0.004206981692573918,-0.2909595792476366
2012-12-24,0.025243520198306897,-0.14274361832390273,-0.09375837711683872,Meta,META,0,hold,0,0.280574845771948,0.04909754416089109,0.13803885079184253,0.09649461854324755,0.04795621436076853,-0.23545478314580362
2012-12-26,0.024091098510264662,0.18801667866598726,0.10531959147891068,Meta,META,0,hold,0,-0.15025685468421693,0.0855764915931805,0.11964452165467386,0.10727520780786706,0.07643818570605951,-0.19002553502407793
2012-12-27,0.022828919883599856,0.1810531502058882,0.5202099454995711,Meta,META,2,buy,1,0.11505755084438388,0.1662141247110194,0.13307720279669535,0.11941646075365357,0.10972903946541843,-0.13408412403241987
2012-12-28,0.022444781065418744,-0.14274361832390273,1.0472857044264323,Meta,META,2,buy,1,0.12479408078756035,0.16845423273987958,0.11589307730782049,0.16228764188943914,0.13263974314424368,-0.09429135673877417
2012-12-31,0.024392924857977748,-0.13926185409385258,1.2002464059558176,Meta,META,2,buy,1,0.046903234032063645,0.16237445394286407,0.16550937260461776,0.18878904743691535,0.142237988983,-0.048875340097789995
2013-01-02,0.028179450270974342,-0.18800522515730503,1.5815471583352645,Meta,META,0,hold,0,-0.15999338462739252,0.05709740247549216,0.1734963335249085,0.17836429039672008,0.15402561666138015,-0.021354494852585636
2013-01-03,0.027548363574391395,0.04526700154843157,1.3115985117800755,Meta,META,0,hold,0,-0.32307608280586314,-0.05905921460756513,0.05502242588862891,0.12088179670729869,0.13250287159102225,0.001760370775209408
2013-01-04,0.03026478500331265,-0.2541574173710082,1.6970416059726585,Meta,META,0,hold,0,0.06880996214090611,-0.17617585619107048,-0.030656396260795523,0.08230193918191071,0.11119515233107265,0.028579958897523256
2013-01-07,0.03207573262259348,-0.24719388891090793,2.1425305412582833,Meta,META,0,hold,0,-0.22814723717641375,-0.2985723121018139,-0.15687536719507897,-0.0031472880232586084,0.08705292160049388,0.037213301975095384
2013-01-08,0.031087941108986154,0.16364499313426348,0.6164056694711002,Meta,META,0,hold,0,-0.14782272219842327,-0.35025070652664236,-0.23154180008989855,-0.05947845059840879,0.04463296007317814,0.04584664379084394
2013-01-09,0.03528604980831839,-0.3133460811246111,2.988143931856519,Meta,META,0,hold,0,0.10045322019292335,-0.24961353443071077,-0.291081299049653,-0.0932017797952132,0.005477580280087025,0.04214852820393173
2013-01-10,0.03723418836737851,-0.23674859622075747,2.60686733307365,Meta,META,0,hold,0,-0.35958760582946775,-0.2500935924559674,-0.37349272599697386,-0.18903383683836206,-0.06094777771014381,0.0242599763339931
2013-01-11,0.038386610055420746,-0.1462247184753268,2.376667455287078,Meta,META,0,hold,0,-0.15999292036409185,-0.33489104691999083,-0.4130646380013286,-0.2827097712373629,-0.12694306170822334,0.0006489390111545397
