Date,Close,Dif,Volume,Empresa,Symbol,target,moment,Action,coef_3,coef_7,coef_10,coef_15,coef_20,coef_30
2000-02-15,0.018210600793135186,-0.03428141729189053,0.036079280786671324,Amazon,AMZN,0,hold,0,0.08702520423042281,0.10808386812838094,0.050434449502147496,-0.12398243975634085,-0.09005922259960251,0.00798750503608784
2000-02-16,0.017371773681774103,0.09071193536305877,-0.4015675402819631,Amazon,AMZN,0,hold,0,0.04091817083907399,0.20354956749195435,0.1556769522296186,-0.08752702012105373,-0.08299859510727362,-0.016456689514447048
2000-02-17,0.016918807553618555,0.1003266581711155,-0.023552954824445575,Amazon,AMZN,0,hold,0,0.1433780713294036,0.18432496940425205,0.15196533915489974,-0.04250798392866938,-0.05909817089031629,-0.017274648335319942
2000-02-18,0.01577800217018804,0.17404075562676627,0.5015504342394689,Amazon,AMZN,0,hold,0,0.08446355037676367,0.1747948630849361,0.1892013074986934,0.03714569173389035,-0.020698926529346757,-0.0086421217351892
2000-02-22,0.01545924761188111,0.055457462695964424,-0.11329451523208775,Amazon,AMZN,0,hold,0,0.1894851047207524,0.236740761005598,0.27480811994907506,0.12536297937397398,0.006996116983598354,0.0003081265892711447
2000-02-23,0.017304667256875496,-0.300292660615217,0.4438796522920611,Amazon,AMZN,0,hold,0,0.06397168753474844,0.2541579089257569,0.2720543398545437,0.20483657707214736,0.03893885711955855,0.011144424513189902
2000-02-24,0.01676781841758384,0.09391684296574439,-0.07618866499594008,Amazon,AMZN,0,hold,0,-0.26646153063191474,0.14702602007392243,0.2066819032580036,0.24361297613967756,0.06387761361117013,0.014916507723928522
2000-02-25,0.01695236012609356,-0.10158545502339365,-0.27815772884261203,Amazon,AMZN,0,hold,0,0.09727103793805487,0.05665400060337552,0.17674943308295696,0.220523215475211,0.08953375225946715,0.02728732419873215
2000-02-28,0.01604642658983387,0.02661280523424127,-0.24030369525020415,Amazon,AMZN,0,hold,0,-0.01287323783299871,-0.013507534311329743,0.1267023607080568,0.21149940679957313,0.1296320945700614,0.03529117395993191
2000-02-29,0.016885253701194952,-0.16247967754952553,0.18248056455218042,Amazon,AMZN,0,hold,0,0.1536241004637868,-0.016465181179679655,0.10574965350870655,0.22758620980652464,0.17246783829833995,0.051488151854039176
2000-03-01,0.01607998044225747,0.07468690831207796,-0.1353558136558682,Amazon,AMZN,0,hold,0,-0.11277167989642031,0.0006233462751445467,0.05019503007940308,0.18572851382713879,0.19848267090563926,0.06331816870776748
2000-03-02,0.015190823192235282,0.10673671789526315,0.35063982916460773,Amazon,AMZN,2,buy,1,0.13825495904883645,0.1006897822976746,0.03810230306710243,0.16103808100840208,0.22704612379127578,0.0758444588717642
2000-03-03,0.01517404690599778,0.023407653112779227,-0.037727996249807716,Amazon,AMZN,2,buy,1,0.15106264203687877,0.1299374675469639,0.0583366241129872,0.16043782112711366,0.21898492658961247,0.09663148498645567
2000-03-06,0.01555990788920332,-0.06953613447776183,0.28708468622607247,Amazon,AMZN,2,buy,1,0.017864654143399605,0.15540591715636465,0.10742583610372157,0.15137397782544776,0.22155242959093907,0.1216367501053777
2000-03-07,0.015442471325643609,0.05545746269596493,-0.4180275741196875,Amazon,AMZN,0,hold,0,-0.043611325236148635,0.11810689260963197,0.15256396078903608,0.13596745357653833,0.2261210633689552,0.13143199996522803
2000-03-08,0.015476025178067211,-0.034281661810667476,-0.06175074833729733,Amazon,AMZN,0,hold,0,0.033233795558350376,0.12139318501545102,0.1359215339718382,0.11866013944490904,0.20399523774665743,0.14264009008582615
2000-03-09,0.01686847741495745,-0.3131125355447358,0.41785500419728067,Amazon,AMZN,0,hold,0,0.010180083435924142,0.05369634119895843,0.12418799090161041,0.10923614632056719,0.184285887909681,0.16023638946216195
2000-03-10,0.0163484048619033,0.004177962977889242,-0.5121166864623552,Amazon,AMZN,0,hold,0,-0.19730098054489123,-0.0545857443536822,0.056899851806057174,0.08180454452006412,0.15772356868139376,0.16640151824241478
2000-03-13,0.015928991306222755,-0.08235576488850366,-0.12370841870435809,Amazon,AMZN,0,hold,0,0.09470957951114684,-0.0609939186441152,0.036186609702748944,0.08272493333671906,0.1342007153851097,0.18422090118872123
2000-03-14,0.016012874017358864,0.007382870580574853,-0.2913419328502242,Amazon,AMZN,0,hold,0,0.0793406335229476,-0.023037665702779847,-0.0003309633529202781,0.0972110626628761,0.11739868122580178,0.20030295605597026
2000-03-15,0.015509577750542212,0.036227528042298,-0.033036684394338364,Amazon,AMZN,0,hold,0,0.0024957081552005314,-0.0008554708909967251,-0.017332601516169294,0.07850315944218293,0.09887868655849608,0.21132852616262496
2000-03-16,0.01618063943963108,-0.22016899247297192,0.6990506191203704,Amazon,AMZN,0,hold,0,0.09214812108423881,0.06289788973327572,0.011282833467297719,0.07412130505145825,0.09242217513183748,0.22175245853463116
2000-03-17,0.015794778456425546,0.04904740297181687,-0.1916111135779188,Amazon,AMZN,0,hold,0,-0.08715670477383791,0.09280277830503313,0.023615007306321528,0.05303239183082016,0.08217104152853202,0.20384519837046908
2000-03-20,0.015627013034153328,-0.050306199824094906,-0.0874720788552155,Amazon,AMZN,0,hold,0,0.07421771666913161,0.05994026793706017,0.04037718037352899,0.05229209471727054,0.08783465430984241,0.1953005525984277
2000-03-21,0.017824741089878245,-0.38682687751916384,2.191332654939022,Amazon,AMZN,0,hold,0,0.04091817083907399,0.04991720584760759,0.06779532641542617,0.03854629914124591,0.09880318159247174,0.1919949100536812
