Open,High,Low,Close,Volume,Dividends,Stock Splits,Empresa,Symbol
4.073103358462152,4.078565761499706,4.01483801546808,4.053074836730957,76000,0.0,0.0,Tencent,TCEHY
4.078565028984766,4.080385684967041,4.069460880854041,4.080385684967041,56000,0.0,0.0,Tencent,TCEHY
3.9128734574319073,3.9146945476531982,3.8728164183188256,3.9146945476531982,49500,0.0,0.0,Tencent,TCEHY
3.905590460499131,3.9693182006168453,3.905590460499131,3.9674971103668213,26000,0.0,0.0,Tencent,TCEHY
4.0421503131035905,4.0457916259765625,4.029404849828619,4.0457916259765625,134000,0.0,0.0,Tencent,TCEHY
3.996630694229569,3.996630694229569,3.9420070905262046,3.9747815132141113,67000,0.0,0.0,Tencent,TCEHY
3.9784223330495627,4.051253795623779,3.9784223330495627,4.051253795623779,35000,0.0,0.0,Tencent,TCEHY
4.0876689875426075,4.096773136217972,4.069461124301583,4.085848331451416,271500,0.0,0.0,Tencent,TCEHY
4.1149801584753884,4.145933476248192,4.0676396369018235,4.105876445770264,70000,0.0,0.0,Tencent,TCEHY
3.8145514334421082,3.8473254170216777,3.7599278380696606,3.8455047607421875,165000,0.0,0.0,Tencent,TCEHY
3.65978454977705,3.6707093562315376,3.572386749305801,3.60516095161438,1448500,0.0,0.0,Tencent,TCEHY
3.576028033276621,3.576028033276621,3.550537109375,3.550537109375,61500,0.0,0.0,Tencent,TCEHY
3.5305084918141705,3.532329365178544,3.4321858882904053,3.4321858882904053,291500,0.0,0.0,Tencent,TCEHY
3.4522144145220217,3.525045871734619,3.4522144145220217,3.525045871734619,230000,0.0,0.0,Tencent,TCEHY
3.3684581898377117,3.3957699865999933,3.359354257583618,3.359354257583618,73000,0.0,0.0,Tencent,TCEHY
3.3393255093986434,3.3393255093986434,3.277418640030763,3.3047306537628174,90000,0.0,0.0,Tencent,TCEHY
3.3775626816260402,3.4394695614424236,3.366637874289354,3.3684587478637695,174000,0.0,0.0,Tencent,TCEHY
3.43946956269557,3.4412902192157464,3.3884872731423954,3.4230823516845703,27000,0.0,0.0,Tencent,TCEHY
3.3484296864744434,3.361175149111489,3.3320426940917964,3.332042694091797,38000,0.0,0.0,Tencent,TCEHY
3.3338630419822737,3.377562046051026,3.3338630419822737,3.3775620460510254,26500,0.0,0.0,Tencent,TCEHY
3.5541788727279386,3.5541788727279386,3.5050174608831908,3.545074939727783,38000,0.0,0.0,Tencent,TCEHY
3.446752028746178,3.446752028746178,3.3156552314758305,3.31565523147583,134500,0.0,0.0,Tencent,TCEHY
3.273777709887878,3.273777709887878,3.1863799011098255,3.2027668952941895,302500,0.0,0.0,Tencent,TCEHY
3.257390153580373,3.257390153580373,3.199124813079834,3.199124813079834,97500,0.0,0.0,Tencent,TCEHY
3.1790964539311015,3.1954834461212163,3.1772755805522537,3.195483446121216,31000,0.0,0.0,Tencent,TCEHY
3.235540728819163,3.2664942741394043,3.2136913333997836,3.2664942741394043,95000,0.0,0.0,Tencent,TCEHY
3.379382548202199,3.4303646087646484,3.379382548202199,3.4303646087646484,40500,0.0,0.0,Tencent,TCEHY
3.4594979342568517,3.4594979342568517,3.413978267435359,3.415799140930176,104500,0.0,0.0,Tencent,TCEHY
3.4594976988843937,3.5432539669594063,3.4594976988843937,3.492271900177002,56500,0.0,0.0,Tencent,TCEHY
3.5214040396056316,3.56874456954665,3.5141207642774814,3.5323288440704346,58500,0.0,0.0,Tencent,TCEHY
3.532329244572451,3.550537109375,3.4777054331099335,3.550537109375,80000,0.0,0.0,Tencent,TCEHY
3.377562127040327,3.419440258881488,3.3265800629317335,3.408515453338623,76000,0.0,0.0,Tencent,TCEHY
3.530508756637573,3.530508756637573,3.505017612898635,3.5305087566375732,386500,0.0,0.0,Tencent,TCEHY
3.5323295450781087,3.5323295450781087,3.5050175284959018,3.515942335128784,21000,0.0,0.0,Tencent,TCEHY
3.4922723727254863,3.532329855867222,3.4922723727254863,3.5141217708587646,40000,0.0,0.0,Tencent,TCEHY
3.426723253055468,3.484988592108812,3.426723253055468,3.481346845626831,126000,0.0,0.0,Tencent,TCEHY
3.532329864336773,3.5523583889007564,3.532329864336773,3.552358388900757,17500,0.0,0.0,Tencent,TCEHY
3.6415759516560096,3.6415759516560096,3.6106226289973598,3.6160848140716553,28000,0.0,0.0,Tencent,TCEHY
3.73989895275652,3.741720043179941,3.7034832218246754,3.7289745807647705,56000,0.0,0.0,Tencent,TCEHY
3.710766690161958,3.741720017833371,3.6998418841344587,3.701662540435791,39500,0.0,0.0,Tencent,TCEHY
3.636114278481052,3.6415766817052697,3.616085539010549,3.6270103454589844,62000,0.0,0.0,Tencent,TCEHY
3.732616287255038,3.74172043800354,3.714408419867835,3.74172043800354,43000,0.0,0.0,Tencent,TCEHY
3.7599276415100857,3.769031356541367,3.745361089706421,3.745361089706421,117500,0.0,0.0,Tencent,TCEHY
3.769032022029444,3.769032022029444,3.732616287255038,3.74172043800354,61500,0.0,0.0,Tencent,TCEHY
3.8054480056398505,3.8691757627170826,3.8054480056398505,3.8072690963745117,186000,0.0,0.0,Tencent,TCEHY
3.852787422842612,3.856429169135967,3.8327589035034184,3.832758903503418,44000,0.0,0.0,Tencent,TCEHY
3.8327595503223697,3.8327595503223697,3.7963438176820916,3.8127310276031494,58000,0.0,0.0,Tencent,TCEHY
3.9674970477667797,3.96931813798807,3.8928449378753665,3.9146945476531982,49500,0.0,0.0,Tencent,TCEHY
3.8618916134299095,3.9329024110981554,3.8618916134299095,3.9146945476531982,56000,0.0,0.0,Tencent,TCEHY
