Date,Close,Mean,Dif,Volume,Empresa,Symbol,target,moment,Action
2000-02-14,1.1086467504501345,1.001924177010854,-0.15052707037491853,65011200,NVIDIA,NVDA,0,hold,0
2000-02-15,1.0656390190124512,1.0433388749758403,0.04539791952958505,45048000,NVIDIA,NVDA,0,hold,0
2000-02-16,1.1146210432052612,1.0963022708892822,-0.03703492573784928,101956800,NVIDIA,NVDA,0,hold,0
2000-02-17,1.154045581817627,1.1114352146784465,-0.04061871198911726,53577600,NVIDIA,NVDA,1,sell,1
2000-02-18,1.287847638130188,1.1855047543843586,-0.15052806646872607,96086400,NVIDIA,NVDA,1,sell,1
2000-02-22,1.252007007598877,1.2313000758488972,-0.004778362148105453,54249600,NVIDIA,NVDA,1,sell,1
2000-02-23,1.259175419807434,1.266343355178833,-0.02150437955910678,51139200,NVIDIA,NVDA,0,hold,0
2000-02-24,1.2472288608551023,1.2528037627538045,0.019114326891234157,24432000,NVIDIA,NVDA,0,hold,0
2000-02-25,1.1695754528045654,1.2253265778223674,0.0788473212579015,27873600,NVIDIA,NVDA,0,hold,0
2000-02-28,1.1612128019332886,1.1926723718643188,0.0023891809200173864,51787200,NVIDIA,NVDA,0,hold,0
2000-02-29,1.2233349084854126,1.1847077210744221,-0.06928974115646658,30604800,NVIDIA,NVDA,0,hold,0
2000-03-01,1.1874957084655762,1.1906811396280925,0.03583946881802347,38356800,NVIDIA,NVDA,2,buy,1
2000-03-02,1.1074527502059937,1.1727611223856609,0.08960041101805771,19104000,NVIDIA,NVDA,2,buy,1
2000-03-03,1.1253728866577148,1.1401071151097615,-0.016726009725116953,27369600,NVIDIA,NVDA,2,buy,1
2000-03-06,1.1182047128677368,1.1170101165771484,0.014335957857278814,43209600,NVIDIA,NVDA,0,hold,0
2000-03-07,1.5924862623214722,1.2786879539489746,-0.15889016158214075,195220800,NVIDIA,NVDA,0,hold,0
2000-03-08,1.6056272983551023,1.4387727578481038,-0.014036818271977225,66873600,NVIDIA,NVDA,0,hold,0
2000-03-09,1.9171357154846191,1.7050830920537312,-0.2923939779297964,95294400,NVIDIA,NVDA,0,hold,0
2000-03-10,2.2555248737335205,1.926095962524414,-0.23893216724006772,216120000,NVIDIA,NVDA,1,sell,1
2000-03-13,2.852855920791626,2.341838836669922,-0.807592087921738,241516800,NVIDIA,NVDA,1,sell,1
2000-03-14,2.104997396469116,2.4044593969980874,0.7323287095125588,156777600,NVIDIA,NVDA,1,sell,1
2000-03-15,2.01898193359375,2.3256117502848306,0.2368420214169844,99561600,NVIDIA,NVDA,0,hold,0
2000-03-16,1.8000589609146118,1.974679430325826,0.2834337081525953,75038400,NVIDIA,NVDA,0,hold,0
2000-03-17,1.909071683883667,1.9093708594640095,-0.15052712854900174,55761600,NVIDIA,NVDA,0,hold,0
2000-03-20,1.9078770875930784,1.8723359107971191,0.07645815434081871,36528000,NVIDIA,NVDA,0,hold,0
2000-03-21,1.813499331474304,1.8768160343170166,0.0979616616825496,53664000,NVIDIA,NVDA,0,hold,0
2000-03-22,1.8266396522521973,1.84933869043986,0.0011954652705568058,23059200,NVIDIA,NVDA,0,hold,0
2000-03-23,1.8588958978652956,1.8330116271972656,-0.04898169284066012,30940800,NVIDIA,NVDA,0,hold,0
2000-03-24,1.781243085861206,1.822259545326233,0.0657068580455411,23160000,NVIDIA,NVDA,0,hold,0
2000-03-27,1.6641658544540403,1.7681016127268474,0.11349308303863959,38894400,NVIDIA,NVDA,0,hold,0
2000-03-28,1.5399211645126345,1.6617767016092937,0.0669014597259332,39331200,NVIDIA,NVDA,0,hold,0
2000-03-29,1.4383742809295654,1.5474870999654133,0.10752013146352746,46944000,NVIDIA,NVDA,2,buy,1
2000-03-30,1.430012345314026,1.4694359302520752,-0.03464574990598934,36192000,NVIDIA,NVDA,2,buy,1
2000-03-31,1.6148864030838013,1.4944243431091309,-0.08721037334382897,96297600,NVIDIA,NVDA,2,buy,1
2000-04-03,1.4885506629943848,1.511149803797404,0.11170120424508823,32995200,NVIDIA,NVDA,0,hold,0
2000-04-04,1.4335957765579224,1.5123442808787029,0.13380198081293226,51379200,NVIDIA,NVDA,0,hold,0
2000-04-05,1.752570629119873,1.5582390228907268,-0.30463888568598985,63960000,NVIDIA,NVDA,0,hold,0
2000-04-06,1.833808183670044,1.6733248631159465,0.0,40459200,NVIDIA,NVDA,1,sell,1
2000-04-07,1.9604432582855225,1.8489406903584797,-0.034645756086640445,31857600,NVIDIA,NVDA,1,sell,1
2000-04-10,1.7872166633605957,1.8604893684387207,0.20667639497863477,39528000,NVIDIA,NVDA,1,sell,1
2000-04-11,1.6808912754058838,1.8095170656840007,-0.018218873036979888,45758400,NVIDIA,NVDA,0,hold,0
2000-04-12,1.5064703226089478,1.658192753791809,0.1768098737090693,31344000,NVIDIA,NVDA,0,hold,0
2000-04-13,1.4419586658477783,1.5431067546208699,0.07645814352973823,31329600,NVIDIA,NVDA,2,buy,1
2000-04-14,1.3150253295898438,1.4211514393488567,0.034944009765626616,42192000,NVIDIA,NVDA,2,buy,1
2000-04-17,1.3822251558303833,1.3797363837560017,-0.17800447771801298,29409600,NVIDIA,NVDA,2,buy,1
2000-04-18,1.627131700515747,1.4414607286453247,-0.10572823907385298,47750400,NVIDIA,NVDA,0,hold,0
2000-04-19,1.5494786500930786,1.5196118354797363,0.12902367161529105,27835200,NVIDIA,NVDA,0,hold,0
2000-04-20,1.5411157608032229,1.5725753704706829,0.05017541023682481,15393600,NVIDIA,NVDA,0,hold,0
2000-04-24,1.4646570682525637,1.5184171597162883,-0.011946778900504773,20596800,NVIDIA,NVDA,0,hold,0
2000-04-25,1.624741792678833,1.5435048739115398,-0.09437789007244146,24969600,NVIDIA,NVDA,0,hold,0
2000-04-26,1.6080169677734375,1.5658052762349446,0.1302182520338191,25411200,NVIDIA,NVDA,0,hold,0
2000-04-27,1.7394300699234009,1.6573962767918904,-0.2389321586446691,28099200,NVIDIA,NVDA,0,hold,0
2000-04-28,1.7035901546478271,1.6836790641148884,0.06331679563308357,17904000,NVIDIA,NVDA,0,hold,0
2000-05-01,1.7585445642471311,1.7338549296061199,0.009556722497591874,11942400,NVIDIA,NVDA,0,hold,0
2000-05-02,1.690448760986328,1.7175278266270955,0.06809603162571176,23400000,NVIDIA,NVDA,0,hold,0
2000-05-03,1.6629711389541626,1.7039881547292073,0.016725138610597323,32918400,NVIDIA,NVDA,0,hold,0
2000-05-04,1.683280348777771,1.6789000829060872,-0.02389268442355652,24120000,NVIDIA,NVDA,0,hold,0
2000-05-05,1.760933756828308,1.7023950815200806,-0.08482116272695461,17059200,NVIDIA,NVDA,0,hold,0
2000-05-08,1.6964216232299805,1.7135452429453533,0.019115196457286432,18513600,NVIDIA,NVDA,0,hold,0
2000-05-09,1.6725289821624756,1.7099614540735881,0.05256460408389385,17683200,NVIDIA,NVDA,2,buy,1
2000-05-10,1.5076651573181152,1.6255385875701904,0.14813885400588767,27408000,NVIDIA,NVDA,2,buy,1
2000-05-11,1.5721772909164429,1.5841238101323445,-0.04300788143846579,24590400,NVIDIA,NVDA,2,buy,1
2000-05-12,1.5243898630142212,1.534744103749593,0.090794981259257,18782400,NVIDIA,NVDA,0,hold,0
2000-05-15,1.6295210123062134,1.5753627220789592,-0.11229849461605479,28209600,NVIDIA,NVDA,0,hold,0
2000-05-16,1.7967733144760132,1.6502280632654827,-0.09557248082479108,36643200,NVIDIA,NVDA,0,hold,0
2000-05-17,2.1121647357940674,1.8461530208587646,-0.2198177881150123,129062400,NVIDIA,NVDA,0,hold,0
2000-05-18,1.968804955482483,1.9592476685841878,0.15530638498905125,50990400,NVIDIA,NVDA,0,hold,0
2000-05-19,1.95207941532135,2.011016368865967,-0.0406186923930274,52118400,NVIDIA,NVDA,0,hold,0
2000-05-22,2.078713893890381,1.9998660882314045,-0.14813793985281487,51715200,NVIDIA,NVDA,0,hold,0
2000-05-23,2.061988353729248,2.030927220980326,-0.03584032523726899,77856000,NVIDIA,NVDA,0,hold,0
2000-05-24,2.03570556640625,2.058802604675293,0.0238935494874144,73963200,NVIDIA,NVDA,0,hold,0
2000-05-25,2.0070338249206543,2.034909248352051,0.05853841364374368,56918400,NVIDIA,NVDA,0,hold,0
2000-05-26,2.0171899795532227,2.0199764569600425,0.0,18345600,NVIDIA,NVDA,0,hold,0
2000-05-30,2.100218772888184,2.041480859120687,-0.028671922667431904,30364800,NVIDIA,NVDA,0,hold,0
2000-05-31,2.1814558506011963,2.099621534347534,-0.08840497121857283,46953600,NVIDIA,NVDA,0,hold,0
2000-06-01,2.242382764816284,2.174685796101888,0.0035846463324658018,41899200,NVIDIA,NVDA,0,hold,0
2000-06-02,2.514765739440918,2.312868118286133,-0.22579069465943302,59217600,NVIDIA,NVDA,0,hold,0
2000-06-05,2.5688250064849854,2.441991170247396,-0.05764286941116348,49190400,NVIDIA,NVDA,0,hold,0
2000-06-06,2.440697193145752,2.5080959796905518,0.13738666040611003,37588800,NVIDIA,NVDA,0,hold,0
2000-06-07,2.331983089447021,2.4471684296925864,0.09079412054284397,33235200,NVIDIA,NVDA,0,hold,0
2000-06-08,2.349904060363769,2.374194780985514,0.04181331112730691,46070400,NVIDIA,NVDA,0,hold,0
2000-06-09,2.416804552078247,2.366230567296346,-0.022698970396701768,46728000,NVIDIA,NVDA,0,hold,0
2000-06-12,2.352292537689209,2.373000383377075,0.07526358748121753,38001600,NVIDIA,NVDA,0,hold,0
2000-06-13,2.426360845565796,2.3984859784444175,-0.13977494420725511,44784000,NVIDIA,NVDA,0,hold,0
2000-06-14,2.4239718914031982,2.4008750915527344,0.047786242869766404,27508800,NVIDIA,NVDA,0,hold,0
2000-06-15,2.487288236618042,2.4458736578623452,-0.07048517385208886,33859200,NVIDIA,NVDA,0,hold,0
2000-06-16,2.8624138832092285,2.5912246704101562,-0.3840843674411718,98784000,NVIDIA,NVDA,0,hold,0
2000-06-19,3.041612386703491,2.797104835510254,-0.18636746075242705,105216000,NVIDIA,NVDA,0,hold,0
2000-06-20,3.0009944438934326,2.9683402379353843,0.09318419123038346,61027200,NVIDIA,NVDA,1,sell,1
2000-06-21,3.305633783340454,3.1160802046457925,-0.3512314548876061,61488000,NVIDIA,NVDA,1,sell,1
2000-06-22,3.125239133834839,3.1439557870229087,0.16605856014921105,61435200,NVIDIA,NVDA,1,sell,1
2000-06-23,2.8301565647125244,3.087009827295939,0.21145559084102405,60739200,NVIDIA,NVDA,0,hold,0
2000-06-26,3.171830892562866,3.0424088637034097,-0.28552460610050323,61828800,NVIDIA,NVDA,0,hold,0
2000-06-27,2.723832368850708,2.9086066087086997,0.42052119685847034,60460800,NVIDIA,NVDA,0,hold,0
2000-06-28,2.6187026500701904,2.8381219704945884,0.16247394224970568,58660800,NVIDIA,NVDA,0,hold,0
2000-06-29,2.24118709564209,2.527907371520996,0.33211698378667087,118488000,NVIDIA,NVDA,0,hold,0
2000-06-30,2.429945707321167,2.429945151011149,-0.08362658088089692,120919200,NVIDIA,NVDA,0,hold,0
2000-07-03,2.336761713027954,2.335964838663737,0.1099093292929636,23268000,NVIDIA,NVDA,2,buy,1
2000-07-05,2.085883140563965,2.2841968536376953,0.2413213246834922,77793600,NVIDIA,NVDA,2,buy,1
2000-07-06,2.2125165462493896,2.2117204666137695,-0.12424442268504432,60393600,NVIDIA,NVDA,2,buy,1
2000-07-07,2.22446346282959,2.174287716547648,0.06929063418012715,34656000,NVIDIA,NVDA,0,hold,0
2000-07-10,2.3391499519348145,2.258709987004598,-0.15291627699240617,35126400,NVIDIA,NVDA,0,hold,0
2000-07-11,2.527907371520996,2.3638402620951333,-0.2198177660025631,75530400,NVIDIA,NVDA,0,hold,0
2000-07-12,2.599587202072144,2.488881508509318,0.03345115769967588,38815200,NVIDIA,NVDA,1,sell,1
2000-07-13,2.8432981967926025,2.656930923461914,-0.18875664457735208,45873600,NVIDIA,NVDA,1,sell,1
2000-07-14,2.821795463562012,2.7548936208089194,0.07884735715402558,28020000,NVIDIA,NVDA,1,sell,1
2000-07-17,2.790733814239502,2.8186091581980386,0.0740689801942862,10555200,NVIDIA,NVDA,0,hold,0
2000-07-18,2.7357795238494877,2.7827696005503335,-0.09796255150864663,18367200,NVIDIA,NVDA,0,hold,0
2000-07-19,2.561359167098999,2.6959575017293296,0.07645818222759315,18950400,NVIDIA,NVDA,0,hold,0
2000-07-20,2.6306490898132324,2.642595926920573,-0.07167979979058448,14299200,NVIDIA,NVDA,0,hold,0
2000-07-21,2.6640989780426025,2.6187024116516113,-0.02628273520896407,25192800,NVIDIA,NVDA,0,hold,0
2000-07-24,2.437112808227539,2.577286958694458,0.22937532312729791,28111200,NVIDIA,NVDA,0,hold,0
2000-07-25,2.34631896018982,2.482510248819987,0.12902363350335477,33530400,NVIDIA,NVDA,0,hold,0
2000-07-26,2.171898126602173,2.3184432983398438,0.17442068068474903,38006400,NVIDIA,NVDA,2,buy,1
2000-07-27,2.016592502593994,2.178269863128662,0.08601578150878009,33156000,NVIDIA,NVDA,2,buy,1
2000-07-28,2.064378499984741,2.0842897097269693,-0.03822952314708861,51266400,NVIDIA,NVDA,2,buy,1
2000-07-31,2.293753862380981,2.1249082883199057,-0.1146876931190488,37123200,NVIDIA,NVDA,0,hold,0
2000-08-01,2.248355865478516,2.202162742614746,0.04539704723116289,35061600,NVIDIA,NVDA,0,hold,0
2000-08-02,2.293753862380981,2.278621196746826,-0.07645817041347991,34543200,NVIDIA,NVDA,0,hold,0
2000-08-03,2.394106149673462,2.312071959177653,-0.32972719426640484,36866400,NVIDIA,NVDA,0,hold,0
2000-08-04,2.437112808227539,2.374990940093994,0.014335957695456703,19478400,NVIDIA,NVDA,0,hold,0
2000-08-07,2.6282591819763184,2.48649271329244,-0.17442071014513827,24693600,NVIDIA,NVDA,0,hold,0
2000-08-08,2.570915699005127,2.545429229736328,0.0,12811200,NVIDIA,NVDA,0,hold,0
2000-08-09,2.494457721710205,2.564544200897217,0.10990934836963895,13624800,NVIDIA,NVDA,0,hold,0
2000-08-10,2.5231292247772217,2.529500881830851,-0.08601576902649688,15643200,NVIDIA,NVDA,0,hold,0
2000-08-11,2.4633963108062744,2.493661085764567,0.06451139223372504,13192800,NVIDIA,NVDA,0,hold,0
2000-08-14,2.487288236618042,2.4912712574005127,0.007167538867781431,10857600,NVIDIA,NVDA,0,hold,0
2000-08-15,2.722040891647339,2.5575751463572183,-0.22280524400996615,44332800,NVIDIA,NVDA,0,hold,0
2000-08-16,2.790733814239502,2.6666876475016275,0.07884734182051423,26623200,NVIDIA,NVDA,0,hold,0
2000-08-17,2.8432981967926025,2.785357634226481,-0.09079411384797043,12981600,NVIDIA,NVDA,0,hold,0
2000-08-18,2.9436495304107666,2.859227180480957,-0.11229760008682144,20472000,NVIDIA,NVDA,0,hold,0
2000-08-21,2.98904800415039,2.9253319104512534,0.062122199727395966,46447200,NVIDIA,NVDA,0,hold,0
2000-08-22,2.707107782363892,2.879935105641683,0.1266344836406681,65887200,NVIDIA,NVDA,0,hold,0
2000-08-23,2.864802360534668,2.8536527156829834,-0.20070340786901442,35280000,NVIDIA,NVDA,0,hold,0
2000-08-24,2.94126033782959,2.83772349357605,-0.09318328212994098,33261600,NVIDIA,NVDA,0,hold,0
2000-08-25,2.8671915531158447,2.8910847504933677,0.04300787329673783,15304800,NVIDIA,NVDA,0,hold,0
2000-08-28,2.981879949569702,2.9301106135050454,-0.10035172907205725,18926400,NVIDIA,NVDA,0,hold,0
2000-08-29,2.974712610244751,2.941261370976766,0.019114324705158836,14937600,NVIDIA,NVDA,0,hold,0
2000-08-30,3.0009944438934326,2.9858623345692954,-0.05973302963598792,17808000,NVIDIA,NVDA,0,hold,0
2000-08-31,3.034445285797119,3.0033841133117676,0.011946779668094987,38889600,NVIDIA,NVDA,0,hold,0
2000-09-01,3.039223909378052,3.0248878796895347,0.057343847346755794,20414400,NVIDIA,NVDA,1,sell,1
2000-09-05,3.0440022945404053,3.039223829905192,0.0669014474066909,24614400,NVIDIA,NVDA,1,sell,1
2000-09-06,2.8337419033050537,2.972322702407837,0.22220695700578208,23013600,NVIDIA,NVDA,1,sell,1
2000-09-07,2.9866573810577397,2.954800526301066,-0.10990841902464954,23976000,NVIDIA,NVDA,0,hold,0
2000-09-08,2.80984878540039,2.876749356587728,0.1433596319081838,22264800,NVIDIA,NVDA,0,hold,0
2000-09-11,2.6951606273651123,2.8305555979410806,0.07884822181001683,28588800,NVIDIA,NVDA,0,hold,0
2000-09-12,2.6784350872039795,2.7278148333231607,0.019114319869383056,12597600,NVIDIA,NVDA,0,hold,0
2000-09-13,2.6772406101226807,2.683612108230591,-0.005973826772585955,23997600,NVIDIA,NVDA,0,hold,0
2000-09-14,2.652152299880981,2.669275999069214,0.03822951400644703,21633600,NVIDIA,NVDA,0,hold,0
2000-09-15,2.7100932598114014,2.679828723271688,-0.07227697607208805,24259200,NVIDIA,NVDA,0,hold,0
2000-09-18,2.5518007278442383,2.6380154291788735,0.16486396766846578,16348800,NVIDIA,NVDA,0,hold,0
2000-09-19,2.6306490898132324,2.630847692489624,-0.19592507776011647,30110400,NVIDIA,NVDA,2,buy,1
2000-09-20,2.5446338653564453,2.5756945610046387,0.01433596297384554,22756800,NVIDIA,NVDA,2,buy,1
2000-09-21,2.653944730758667,2.6097425619761148,-0.09019672913263,34682400,NVIDIA,NVDA,2,buy,1
2000-09-22,2.699938535690308,2.63283904393514,-0.3082226675711297,38726400,NVIDIA,NVDA,0,hold,0
2000-09-25,2.893474817276001,2.7491193612416587,-0.10990932129953634,46756800,NVIDIA,NVDA,0,hold,0
2000-09-26,2.962765455245972,2.8520596027374268,-0.03822951958302534,33734400,NVIDIA,NVDA,0,hold,0
2000-09-27,3.125239133834839,2.993826468785604,-0.1863674712837291,67612800,NVIDIA,NVDA,1,sell,1
2000-09-28,3.220812559127808,3.1029390494028735,-0.12424527527713902,33381600,NVIDIA,NVDA,1,sell,1
2000-09-29,3.1300172805786133,3.1586896578470864,0.0,37387200,NVIDIA,NVDA,1,sell,1
2000-10-02,3.0559487342834477,3.1355928579966226,0.11707686364768133,34058400,NVIDIA,NVDA,0,hold,0
2000-10-03,2.891085147857666,3.0256837209065757,0.18158821755315468,30026400,NVIDIA,NVDA,0,hold,0
2000-10-04,2.8576343059539795,2.9348893960316977,-0.043007878559495616,41956800,NVIDIA,NVDA,0,hold,0
2000-10-05,2.790733814239502,2.846484422683716,0.08840494007052024,52504800,NVIDIA,NVDA,0,hold,0
2000-10-06,2.6163129806518555,2.754893700281779,0.1815882324488185,102717600,NVIDIA,NVDA,0,hold,0
2000-10-09,2.673656225204468,2.693567673365275,-0.12424524337328036,66525600,NVIDIA,NVDA,0,hold,0
2000-10-10,2.470562696456909,2.586843967437744,0.09079496780798202,41594400,NVIDIA,NVDA,0,hold,0
2000-10-11,2.492067813873291,2.545428911844889,-0.1720315168733526,53577600,NVIDIA,NVDA,0,hold,0
2000-10-12,2.394106149673462,2.452245553334554,0.1529172513257362,40161600,NVIDIA,NVDA,0,hold,0
2000-10-13,2.4896795749664307,2.458617846171061,-0.07884824589520933,57897600,NVIDIA,NVDA,0,hold,0
2000-10-16,2.4323346614837646,2.4387067953745523,0.05734383583067837,33921600,NVIDIA,NVDA,0,hold,0
2000-10-17,2.2555248737335205,2.3925130367279053,0.1672532170663401,46324800,NVIDIA,NVDA,0,hold,0
2000-10-18,2.21968412399292,2.3025145530700684,-0.10990929381364722,41695200,NVIDIA,NVDA,0,hold,0
2000-10-19,2.434723377227783,2.3033107916514077,-0.07167978110092932,29488800,NVIDIA,NVDA,0,hold,0
2000-10-20,2.661710500717163,2.4387060006459556,-0.28433005146768453,38736000,NVIDIA,NVDA,0,hold,0
2000-10-23,2.6019773483276367,2.5661370754241943,0.08123652866842113,18211200,NVIDIA,NVDA,0,hold,0
2000-10-24,2.518350839614868,2.594012896219889,0.0716798068676181,19396800,NVIDIA,NVDA,0,hold,0
2000-10-25,2.298532485961914,2.4729535579681396,0.15052805183417384,38551200,NVIDIA,NVDA,0,hold,0
2000-10-26,2.3964946269989014,2.404459317525228,-0.08362658356884056,26577600,NVIDIA,NVDA,0,hold,0
2000-10-27,2.3415403366088867,2.345522483189901,0.05734385212101545,21096000,NVIDIA,NVDA,2,buy,1
2000-10-30,2.176677227020264,2.304904063542684,0.12663448754857587,19212000,NVIDIA,NVDA,2,buy,1
2000-10-31,2.375588178634644,2.2979352474212646,-0.11289589309080705,29925600,NVIDIA,NVDA,2,buy,1
2000-11-01,2.3749914169311523,2.3090856075286865,-0.057343850107008265,30453600,NVIDIA,NVDA,0,hold,0
2000-11-02,2.556579113006592,2.4357195695241294,-0.09796165923874067,19288800,NVIDIA,NVDA,0,hold,0
2000-11-03,2.723832368850708,2.5518009662628174,-0.20070343770478916,26863200,NVIDIA,NVDA,1,sell,1
2000-11-06,2.934093713760376,2.738168398539225,-0.14574879451540212,63504000,NVIDIA,NVDA,1,sell,1
2000-11-07,2.7357795238494877,2.7979018688201904,0.15052716146626732,25824000,NVIDIA,NVDA,1,sell,1
2000-11-08,2.6545417308807373,2.7748049894968667,0.11229849705303385,18708000,NVIDIA,NVDA,0,hold,0
2000-11-09,2.37738037109375,2.5892338752746586,0.1170768702854339,56452800,NVIDIA,NVDA,0,hold,0
2000-11-10,2.248355865478516,2.4267593224843345,0.2102609753308191,80524800,NVIDIA,NVDA,0,hold,0
2000-11-13,2.2579143047332764,2.2945501804351807,-0.1218561065241639,53004000,NVIDIA,NVDA,0,hold,0
2000-11-14,2.67126727104187,2.392512480417887,-0.26282567604238594,47073600,NVIDIA,NVDA,0,hold,0
2000-11-15,2.636024475097656,2.521735350290934,-0.012544181899893037,42386400,NVIDIA,NVDA,0,hold,0
2000-11-16,2.470562696456909,2.592618147532145,0.09079496780798202,23553600,NVIDIA,NVDA,0,hold,0
2000-11-17,2.4227771759033203,2.5097881158192954,0.06690143656258396,17877600,NVIDIA,NVDA,0,hold,0
2000-11-20,2.2364094257354736,2.3765830993652344,0.0967679342859884,29875200,NVIDIA,NVDA,0,hold,0
2000-11-21,2.19340181350708,2.284196138381958,0.1385812341314332,38251200,NVIDIA,NVDA,0,hold,0
2000-11-22,2.078713893890381,2.169508377710978,0.023893554813974927,40975200,NVIDIA,NVDA,0,hold,0
2000-11-24,2.1981799602508545,2.1567652225494385,-0.09557247109952849,16507200,NVIDIA,NVDA,0,hold,0
2000-11-27,2.1241109371185303,2.1336682637532554,0.23176450551275352,36386400,NVIDIA,NVDA,0,hold,0
2000-11-28,1.9658175706863403,2.096036156018575,0.1905485855040987,38234400,NVIDIA,NVDA,0,hold,0
2000-11-29,1.8445608615875244,1.9781631231307983,0.15052717377711589,63640800,NVIDIA,NVDA,2,buy,1
2000-11-30,1.5482840538024902,1.7862208286921184,0.1385812717902204,98162400,NVIDIA,NVDA,2,buy,1
2000-12-01,1.701201319694519,1.6980154116948445,-0.05734385487736815,78408000,NVIDIA,NVDA,2,buy,1
2000-12-04,1.7274837493896484,1.658989707628886,-0.015531426600230658,47426400,NVIDIA,NVDA,0,hold,0
2000-12-05,1.8397808074951167,1.756155292193095,0.009557596077009567,99722400,NVIDIA,NVDA,0,hold,0
2000-12-06,1.5769556760787964,1.7147400776545207,0.22698619011700272,95092800,NVIDIA,NVDA,0,hold,0
2000-12-07,1.5482840538024902,1.6550068457921345,-0.0477862532045239,78518400,NVIDIA,NVDA,0,hold,0
2000-12-08,1.9019038677215576,1.6757145325342815,-0.1935358516450545,85339200,NVIDIA,NVDA,0,hold,0
2000-12-11,1.9019038677215576,1.784030596415202,-0.06212306194645456,75763200,NVIDIA,NVDA,0,hold,0
2000-12-12,1.84933876991272,1.884382168451945,0.004778361486386995,40951200,NVIDIA,NVDA,0,hold,0
2000-12-13,1.7059794664382937,1.819074034690857,0.1361920755758439,67507200,NVIDIA,NVDA,0,hold,0
2000-12-14,1.5889021158218384,1.7147401173909504,0.10513006424323801,56901600,NVIDIA,NVDA,0,hold,0
2000-12-15,1.4312069416046145,1.575362841288249,0.05734384490570976,109442400,NVIDIA,NVDA,0,hold,0
2000-12-18,1.4783954620361328,1.4995015064875286,0.012544071798764156,65887200,NVIDIA,NVDA,0,hold,0
2000-12-19,1.366694688796997,1.4254323641459148,0.1338028891113423,94620000,NVIDIA,NVDA,0,hold,0
2000-12-20,1.2185564041137695,1.3545488516489665,0.07884820482371757,110539200,NVIDIA,NVDA,2,buy,1
