Date,Close,Mean,Dif,Volume,Empresa,Symbol,target,moment,Action,coef_3,coef_7,coef_10,coef_15,coef_20,coef_30
2000-02-15,0.9018462896347046,0.8679006099700928,-0.0284193669297645,485744000,Apple,AAPL,0,hold,0,-0.053523540496826144,0.0018946869032723556,-0.011857241392135622,-0.005861929222777649,-0.0015938159666563335,-0.004167261763746516
2000-02-16,0.8649007081985474,0.8814788460731506,0.0274721791813596,378246400,Apple,AAPL,0,hold,0,-0.024156749248504635,-0.0055079204695565355,-0.009370512763659161,-0.008671608861986096,-0.002540302799459087,-0.004758056484419725
2000-02-17,0.8705851435661316,0.8791107137997946,0.00236812032947,289497600,Apple,AAPL,0,hold,0,0.03694558143615721,-0.006725941385541645,-0.0047128578027089444,-0.010085299905839857,-0.0036604665873343476,-0.005116447292525194
2000-02-18,0.8431130647659302,0.8595329721768697,0.0255776048663862,233441600,Apple,AAPL,0,hold,0,-0.005684435367584227,-0.005670390810285297,-0.0020288378000259404,-0.009431550397977724,-0.004571232147384107,-0.004972250179704187
2000-02-22,0.8625322580337524,0.8587434887886047,-0.0279457622082686,422296000,Apple,AAPL,0,hold,0,0.02747207880020141,-0.0010421872138977042,-0.0004736850659052534,-0.008082408302432887,-0.004327765577717831,-0.004816390405147535
2000-02-23,0.8810048699378967,0.8622167309125265,-0.0228538171053769,473099200,Apple,AAPL,0,hold,0,-0.01941919326782226,0.007037190028599331,-0.001081542174021403,-0.006163809587667277,-0.0051221737736149835,-0.004652592466382557
2000-02-24,0.8730711936950684,0.8722027738889059,0.0159862278676348,376432000,Apple,AAPL,0,hold,0,-0.018472611904144284,0.003965272222246442,-0.0016340970993041987,-0.003962055798415298,-0.0059132583308638175,-0.004276229389782609
2000-02-25,0.8364813327789307,0.8635191321372986,0.0336302145284534,249144000,Apple,AAPL,0,hold,0,0.007933676242828367,-0.002615165710449219,-0.0017525176207224527,-0.0020770433184864757,-0.0064735455471172645,-0.003445926646293679
2000-02-28,0.8582697510719299,0.8559407591819763,-0.0236830714896972,328328000,Apple,AAPL,0,hold,0,0.03658986091613768,0.0017763444355555949,0.003783378005027772,7.835469403109697e-05,-0.0052733983909874615,-0.002794178219264364
2000-02-29,0.8686904907226562,0.854480524857839,-0.0080525595527174,368961600,Apple,AAPL,1,sell,1,-0.02178841829299926,0.0002943720136369979,0.003611672918001812,0.00017568541097117004,-0.004583474523142763,-0.0024483250279731944
2000-03-01,0.98757803440094,0.9048460920651754,-0.0890472461208462,1077003200,Apple,AAPL,1,sell,1,-0.010420739650726315,0.002114401544843401,0.00040852626164754265,-0.00025479387451004187,-0.0034664308815671677,-0.0023225022360609093
2000-03-02,0.9245824217796326,0.9269503156344095,0.0378928723220129,311259200,Apple,AAPL,1,sell,1,-0.11888754367828379,-0.015471775191170843,-0.008194254835446682,-0.0035282247669094244,-0.0038443075983147887,-0.0031236938948701787
2000-03-03,0.9700527787208556,0.9607377449671428,-0.0236831209638221,323366400,Apple,AAPL,0,hold,0,0.06299561262130746,-0.020607628141130728,-0.011026409268379217,-0.004631199941530335,-0.003407014566555358,-0.0037902638242749754
2000-03-06,0.9525282382965088,0.949054479598999,0.0023681210830391,210560000,Apple,AAPL,0,hold,0,-0.04547035694122301,-0.028162365300314754,-0.013700626293818154,-0.005563406367878334,-0.004062449409250627,-0.004616191381304135
2000-03-07,0.931213080883026,0.9512646993001302,0.0269985391165081,273011200,Apple,AAPL,0,hold,0,0.01752454042434681,-0.02035381964274814,-0.014709144830703734,-0.007118163397023964,-0.004981313567412527,-0.004975465101561523
2000-03-08,0.9245824217796326,0.9361079136530558,0.0066308200927818,271230400,Apple,AAPL,0,hold,0,0.021315157413482774,-0.007226683412279372,-0.014336104194323216,-0.008531330967997453,-0.005517093340555825,-0.005451163928497015
2000-03-09,0.9264766573905944,0.9274240533510844,-0.0104206802270699,276718400,Apple,AAPL,0,hold,0,0.006630659103393443,0.008931732177734396,-0.012023076415061944,-0.008407980138128927,-0.005542650661970437,-0.0057259704679103905
2000-03-10,0.9530016779899596,0.9346869190533954,-0.0307875911537309,248606400,Apple,AAPL,0,hold,0,-0.0018942356109618026,0.0042358585766383685,-0.005928655465443915,-0.008263812091324348,-0.005589814771685678,-0.005959243492539881
2000-03-13,0.9193714261054992,0.932949920495351,0.006157983100922,303956800,Apple,AAPL,2,buy,1,-0.026525020599365227,0.004858311585017619,-0.0019183486700057799,-0.007726151864607248,-0.005307903938126139,-0.005860719657296617
2000-03-14,0.8658479452133179,0.9127403497695924,0.052812905249654,428579200,Apple,AAPL,2,buy,1,0.03363025188446044,0.002814972400665302,0.005044445395469686,-0.006384793611673198,-0.0052079711044043745,-0.005559195644162557
2000-03-15,0.8810048699378967,0.8887414137522379,-0.0047362404248082,443609600,Apple,AAPL,2,buy,1,0.05352348089218127,0.009026675564902163,0.006512858470280971,-0.003873337756146433,-0.0046136071807459725,-0.00462698220032189
2000-03-16,0.9212661981582642,0.8893730044364929,-0.032208430348868,378100800,Apple,AAPL,0,hold,0,-0.015156924724578854,0.01238297564642769,0.010191609462102248,-0.0016000109714466074,-0.0036735500160016456,-0.003666535063917412
2000-03-17,0.947317361831665,0.9165294766426086,-0.0369446690226485,305043200,Apple,AAPL,0,hold,0,-0.04026132822036741,0.0084447486060006,0.006670782963434852,0.0007641246030618905,-0.00344067205462539,-0.0031706516084999852
2000-03-20,0.9321600794792176,0.9335812131563822,0.003789862148722,204489600,Apple,AAPL,0,hold,0,-0.026051163673400875,0.00021658114024568606,0.0020604809125264363,0.0020383224382505335,-0.0030482478309095916,-0.0030487963425114813
2000-03-21,1.0226293802261353,0.9673689405123392,-0.093784420312483,524328000,Apple,AAPL,1,sell,1,0.01515728235244739,-0.009960366998400038,0.00015007952849068406,0.0037934626851763016,-0.002574371141299866,-0.0030984346208901238
2000-03-22,1.0927304029464722,1.015839954217275,-0.0864422615381053,567996800,Apple,AAPL,1,sell,1,-0.09046930074691757,-0.02752639906747002,-0.007223270336786929,-0.000676616600581585,-0.003730883932950203,-0.003784135145506835
2000-03-23,1.0709424018859863,1.0621007283528645,0.0052098837375642,562564800,Apple,AAPL,1,sell,1,-0.07010102272033689,-0.03850171225411552,-0.017793758710225444,-0.004918731961931509,-0.005606603622436522,-0.004752390196757952
2000-03-24,1.0510482788085938,1.0715736945470171,0.0284193582878087,446913600,Apple,AAPL,0,hold,0,0.021788001060485836,-0.036431126935141424,-0.026351236303647375,-0.009298243758442645,-0.006111007824278715,-0.0055015548109421
2000-03-27,1.0576802492141724,1.0598903099695842,-0.0146832775073306,279182400,Apple,AAPL,0,hold,0,0.019894123077392575,-0.02871721642357962,-0.028814239303270976,-0.012088149065499786,-0.006272212036868982,-0.005743687757717564
