Date,Close,Mean,Dif,Volume,Empresa,Symbol,target,moment,Action,coef_3,coef_7,coef_10,coef_15,coef_20,coef_30
2012-07-02,30.770000457763672,31.07666714986165,0.4799995422363281,14122000,Meta,META,0,hold,0,0.2600002288818323,0.3634284428187782,0.05216665267944357,-0.34525273082020486,-0.4052456069410891,-0.05945321820639623
2012-07-03,31.200000762939453,31.02333386739095,-0.2900009155273437,8763600,Meta,META,0,hold,0,0.3299999237060546,0.3805713653564453,0.14583330154418958,-0.2260219573974608,-0.3524386088053383,-0.09505912423721087
2012-07-05,31.46999931335449,31.14666684468587,-0.1499996185302698,10032100,Meta,META,0,hold,0,-0.43000030517578103,0.40399960109165733,0.2176665623982748,-0.09997802985893486,-0.31431580259088854,-0.11284730657568119
2012-07-06,31.729999542236328,31.46666653951009,-0.2899990081787109,10945600,Meta,META,0,hold,0,-0.2699985504150354,0.13171430315290197,0.24483327865600615,0.0019999912806921995,-0.2639824448970323,-0.13978818790078748
2012-07-09,32.16999816894531,31.78999900817871,-0.0699996948242187,17785200,Meta,META,0,hold,0,-0.2600002288818394,-0.09685690743582613,0.14766670862833675,0.05382417532113894,-0.2225613878484355,-0.17639408675320625
2012-07-10,31.46999931335449,31.78999900817871,0.9600009918212926,14269500,Meta,META,0,hold,0,-0.43999862670898415,-0.242856706891741,0.08166672388712565,0.054483572991339796,-0.17838592194674283,-0.2083989984296225
2012-07-11,30.96999931335449,31.536665598551437,0.5100002288818395,13030300,Meta,META,0,hold,0,0.6999988555908235,-0.1905710492815286,-0.022499815622965387,0.062000073443402456,-0.12094730912593357,-0.21276352699167025
2012-07-12,30.809999465942383,31.083332697550457,-0.1099987030029296,11300700,Meta,META,0,hold,0,0.4999999999999999,0.020285960606166782,-0.04799976348876937,0.09208798251309255,-0.04619292209022903,-0.2075812607563187
2012-07-13,30.71999931335449,30.83333269755045,0.3200016021728551,8108300,Meta,META,0,hold,0,0.15999984741210577,0.17942853655133922,-0.011333147684732836,0.11606599996378149,0.019684259515059796,-0.21034480785501403
2012-07-16,28.25,29.926666259765625,2.25,24672100,Meta,META,0,hold,0,0.09000015258789415,0.2751427786690854,0.04383347829182971,0.09819789509196875,0.06122811969957866,-0.1979999720756642
2012-07-17,28.09000015258789,29.019999821980797,0.3899993896484375,30438600,Meta,META,0,hold,0,2.4699993133544873,0.6288568769182478,0.2848333676656088,0.17329673347892352,0.11845618465490519,-0.1610837147153656
2012-07-18,29.11000061035156,28.483333587646484,-0.8000011444091761,16841800,Meta,META,0,hold,0,0.1599998474121093,0.7185712541852673,0.4586665471394855,0.20193411858527222,0.16389477378443668,-0.11478815689462735
2012-07-19,29.0,28.733333587646484,0.4099998474121094,13685100,Meta,META,0,hold,0,-1.020000457763668,0.5694283076695033,0.4901664733886721,0.20808794629442828,0.19196492579945357,-0.08137929192904753
2012-07-20,28.76000022888184,28.956666946411133,0.2399997711181605,11869100,Meta,META,0,hold,0,0.11000061035155892,0.4011426653180803,0.46799977620442706,0.2323516510345124,0.21319298660546018,-0.04238421529384654
2012-07-23,28.75,28.836666742960613,-0.6299991607666016,12390700,Meta,META,0,hold,0,0.23999977111816045,0.18657128470284504,0.3796665191650385,0.2616702991527515,0.2120000069601493,-0.006246289596181646
2012-07-24,28.450000762939453,28.65333366394043,0.3699989318847656,11539800,Meta,META,0,hold,0,0.010000228881839487,-0.1257142748151511,0.2934998830159501,0.29186807150369143,0.2208069951910721,0.03144336287023995
2012-07-25,29.34000015258789,28.84666697184245,-0.9500007629394496,17230200,Meta,META,0,hold,0,0.2999992370605468,-0.013714327130999286,0.22366654078165665,0.3075822934999568,0.21029823035524595,0.06917734944761685
2012-07-26,26.850000381469727,28.21333376566569,0.8999996185302734,64597400,Meta,META,0,hold,0,-0.8899993896484372,0.01457143511090919,0.06583325068155889,0.2768789983057712,0.19284209201210406,0.1022512360746638
2012-07-27,23.709999084472656,26.63333320617676,-0.5199985504150391,123102300,Meta,META,0,hold,0,2.4899997711181627,0.2659999302455361,0.05699996948242176,0.29938448392427863,0.22489470431679162,0.1459802900041853
2012-07-30,23.14999961853028,24.56999969482422,0.850000381469723,29285900,Meta,META,0,hold,0,3.14000129699707,0.8588572910853801,0.3988334019978839,0.3756482973203551,0.3031754108897425,0.19794581089113736
2012-07-31,21.709999084472656,22.856665929158527,1.6600017547607422,56179400,Meta,META,0,hold,0,0.5599994659423756,1.2774287632533476,0.715666770935058,0.4538021716442734,0.3831227720829476,0.2403251234533752
2012-08-01,20.8799991607666,21.91333262125651,0.6200008392333984,44604400,Meta,META,0,hold,0,1.4400005340576238,1.583143179757254,0.9611667950948078,0.5530110076233579,0.46489469628584973,0.2848719272707483
2012-08-02,20.040000915527344,20.8766663869222,0.7299995422363281,56374500,Meta,META,0,hold,0,0.8299999237060547,1.665143094744001,1.1478335062662761,0.6405055496718854,0.5383859400163615,0.33240887402313674
2012-08-03,21.09000015258789,20.670000076293945,-0.7299995422363317,80647000,Meta,META,0,hold,0,0.8399982452392576,1.256571360996792,1.2751667340596518,0.7113187265920112,0.6019999587744994,0.37868472601979825
2012-08-06,21.920000076293945,21.016667048136394,-0.5300006866455043,27778900,Meta,META,0,hold,0,-1.0499992370605467,0.664571162632534,1.188000043233236,0.7866154261997768,0.6208069985372975,0.402965516527298
2012-08-07,20.71999931335449,21.24333318074544,1.4800014495849645,36782900,Meta,META,0,hold,0,-0.8299999237060547,0.252856935773578,0.9428332964579268,0.8120000357156271,0.6193508650127209,0.42294579961616996
2012-08-08,20.71999931335449,21.11999956766764,-0.0100002288818323,29537400,Meta,META,0,hold,0,1.2000007629394562,0.02228562491280742,0.5946666399637865,0.8109231131417411,0.6288596571537485,0.43852216786351705
2012-08-09,21.01000022888184,20.81666628519694,-0.2600002288818395,15610700,Meta,META,0,hold,0,0.0,-0.05914273943219785,0.3103332837422697,0.7765934577355021,0.6231930080213044,0.45442857789288604
2012-08-10,21.809999465942383,21.179999669392902,-0.3999996185302734,25794700,Meta,META,0,hold,0,-0.2900009155273507,-0.07257123674665188,0.16616662343343155,0.7054945348383308,0.5968245924564829,0.4690935942927018
2012-08-13,21.600000381469727,21.47333335876465,0.5499992370605504,24973100,Meta,META,0,hold,0,-0.799999237060543,-0.024857057843889824,-0.029666678110758463,0.5778022346915781,0.5841228451645164,0.47506403617670967
2012-08-14,20.3799991607666,21.26333300272624,1.0300006866455078,39308800,Meta,META,0,hold,0,0.2099990844726562,-0.05600008283342688,-0.11383333206176766,0.43549449627216064,0.5662456412064402,0.48034481555957526
2012-08-15,21.200000762939453,21.06000010172526,-0.5600013732910121,47861100,Meta,META,0,hold,0,1.2200012207031246,-0.04971433367048062,-0.04933322270711277,0.26859340458125874,0.5383509050335801,0.48634481289116616
2012-08-16,19.8700008392334,20.483333587646484,0.5699996948242188,157565300,Meta,META,0,hold,0,-0.8200016021728515,-0.008571570260184357,0.02216663360595686,0.12096698048350592,0.4841228183947111,0.4793645135287581
2012-08-17,19.049999237060547,20.040000279744465,0.9600009918212926,129293400,Meta,META,0,hold,0,1.3299999237060542,0.24999983651297486,0.11416654586791965,0.09002191732217994,0.4414210436636941,0.4745763308896219
2012-08-20,20.01000022888184,19.6433334350586,-0.9600009918212926,101186600,Meta,META,0,hold,0,0.8200016021728515,0.519142804827009,0.17133324940999317,0.08408787905514892,0.39624561510587997,0.46634974644101895
2012-08-21,19.15999984741211,19.406666437784832,0.4200000762939417,70640600,Meta,META,0,hold,0,-0.9600009918212925,0.3791428702218187,0.21666660308837862,0.08017580640184992,0.32415787546258223,0.4502118171729477
2012-08-22,19.440000534057617,19.536666870117188,-0.0799999237060582,49892200,Meta,META,0,hold,0,0.8500003814697298,0.29971427917480437,0.3068333307902019,0.12043957133869529,0.23507015161346967,0.43798522103596205
2012-08-23,19.440000534057617,19.34666697184245,0.0599994659423828,32813700,Meta,META,0,hold,0,-0.28000068664550765,0.2848572322300501,0.32816661198933916,0.17283512995793254,0.16738592114364895,0.41919211683602164
2012-08-24,19.40999984741211,19.43000030517578,0.1100006103515625,29622200,Meta,META,0,hold,0,0.0,0.05228565761021215,0.256666628519694,0.1879779647994826,0.1417894329941064,0.3954630536986103
2012-08-27,19.14999961853028,19.33333333333333,0.3400001525878871,20704000,Meta,META,0,hold,0,0.030000686645507806,-0.010571561540875804,0.1651666323343913,0.16936258169320897,0.1189999664038942,0.3846354686567936
2012-08-28,19.34000015258789,19.299999872843426,-0.239999771118164,25417000,Meta,META,0,hold,0,0.2600002288818287,0.10142865862165126,0.15616674423217736,0.18670327322823635,0.1190175307424443,0.3724285736459817
2012-08-29,19.100000381469727,19.196666717529297,0.2199993133544922,16124700,Meta,META,0,hold,0,-0.19000053405761003,5.449567461638645e-08,0.04566669464111305,0.19171428051623662,0.12610526168555522,0.34697043977934744
2012-08-30,19.09000015258789,19.176666895548504,0.1800003051757812,30647500,Meta,META,0,hold,0,0.23999977111816398,0.06457148960658461,0.030999946594238232,0.1879560240022428,0.1490175213730124,0.31916748103249837
2012-08-31,18.059999465942383,18.75,0.6200008392333984,58764200,Meta,META,2,buy,1,0.010000228881835934,0.07114285060337631,0.0725000063578289,0.14971428336677958,0.15201751642059844,0.28833003960219505
2012-09-04,17.729999542236328,18.293333053588867,0.350000381469723,46622400,Meta,META,2,buy,1,1.0300006866455074,0.2048571450369705,0.10333337783813475,0.13586813958136582,0.15321050610458625,0.25990639766448825
2012-09-05,18.57999992370605,18.12333297729492,-0.3099994659423792,60781800,Meta,META,2,buy,1,0.3299999237060546,0.3128572191510892,0.19450009663899745,0.1561099419227013,0.17389473496821878,0.23070935028527173
2012-09-06,18.959999084472656,18.423332850138348,-0.2199993133544922,46066500,Meta,META,0,hold,0,-0.8500003814697229,0.25542869567871146,0.18183339436849008,0.11338464925577367,0.1759122915435256,0.18379309236122476
2012-09-07,18.979999542236328,18.83999951680501,0.1200008392333984,36371700,Meta,META,0,hold,0,-0.37999916076660506,0.07314305986676929,0.12950007120768284,0.09213190183534745,0.163087741115637,0.14735467093331478
2012-09-10,18.809999465942383,18.91666603088379,0.25,24797800,Meta,META,0,hold,0,-0.020000457763671868,-0.08571417672293519,0.07033341725667379,0.09334072490314882,0.13231582641601564,0.1300935951946992
2012-09-11,19.43000030517578,19.073333104451496,-0.5100002288818359,50508200,Meta,META,0,hold,0,0.17000007629394526,-0.22514283316476016,0.037000115712483794,0.06745061769590287,0.1029474057649312,0.11581281182801197
2012-09-12,20.93000030517578,19.72333335876465,-0.1700000762939417,121584000,Meta,META,0,hold,0,-0.6200008392333982,-0.2631429399762838,-0.059166622161865266,0.04659346276587197,0.08029828991806305,0.105758627529802
2012-09-13,20.709999084472656,20.356666564941406,0.25,65041600,Meta,META,0,hold,0,-1.4999999999999998,-0.3711430140904024,-0.23383337656656913,-0.025164811689774913,0.017912305865371524,0.09036946789971713
2012-09-14,22.0,21.21333312988281,-0.8700008392333984,72819800,Meta,META,0,hold,0,0.22000122070312492,-0.4348572322300503,-0.362500031789144,-0.0840878874390988,-0.018140327721311227,0.0827290727587169
2012-09-17,21.520000457763672,21.40999984741211,1.1499996185302734,50667600,Meta,META,0,hold,0,-1.2900009155273433,-0.6371428898402621,-0.4643333752950036,-0.1732966873671981,-0.058701722663745404,0.05876355288651188
