Date,Close,Mean,Dif,Volume,Empresa,Symbol,target,moment,Action,coef_3,coef_7,coef_10,coef_15,coef_20,coef_30
2000-02-15,30.61460494995117,30.86697769165039,0.3688506620476062,71027600,Microsoft,MSFT,0,hold,0,0.09705734252929682,0.5590978349958147,0.10127159754435223,-0.1258229517674708,-0.010422027320192467,0.11712913982973903
2000-02-16,30.323415756225582,30.627552032470703,0.5047431559935092,65202600,Microsoft,MSFT,0,hold,0,0.33003044128418313,0.6750237601143979,0.3021975517272952,-0.059818196558690355,-0.011477590862073218,0.11660311656632455
2000-02-17,30.94463539123535,30.627552032470703,-0.3494375389223521,80343400,Microsoft,MSFT,0,hold,0,0.2911891937255859,0.48366344996861127,0.43808832168579154,0.01979637565193598,-0.0070842642533149374,0.11320803318117649
2000-02-18,29.527467727661133,30.265172958374023,1.533642308011327,79063000,Microsoft,MSFT,0,hold,0,-0.621219635009769,0.35387300763811425,0.42547073364257854,0.08524652837396976,-0.004802416082014014,0.11180232475543853
2000-02-22,29.139184951782227,29.870429356892902,0.4076768047884229,66296200,Microsoft,MSFT,0,hold,0,1.4171676635742185,0.22463754926409038,0.4697983423868818,0.19690450312017085,0.031231160749468932,0.11528329708306083
2000-02-23,29.27509117126465,29.313914616902668,-0.2329582851824767,75847200,Microsoft,MSFT,0,hold,0,0.38828277587890614,0.333355549403599,0.3944116910298667,0.26397655193622305,0.06150918592486473,0.1170717173609241
2000-02-24,29.43039894104004,29.28155835469564,-0.1553055353089192,69733200,Microsoft,MSFT,0,hold,0,-0.13590621948242182,0.3333551134381968,0.3801760037740071,0.3364666068946923,0.10346894515188113,0.12170036485042487
2000-02-25,28.362672805786133,29.02272097269694,1.0483123418976383,65301400,Microsoft,MSFT,0,hold,0,-0.15530776977539057,0.28177141462053523,0.25334326426188136,0.3667593987433465,0.14358925066496186,0.13112008512900977
2000-02-28,28.440332412719727,28.744468053181965,-0.4076771199092945,76131800,Microsoft,MSFT,2,buy,1,1.067726135253906,0.37328894478934144,0.2963761329650877,0.38536252451466996,0.2011137008666991,0.1416204950492371
2000-02-29,27.760866165161133,28.187957127889,0.7377013386546345,58437400,Microsoft,MSFT,2,buy,1,-0.07765960693359372,0.21742586408342635,0.2976694742838538,0.3802853427090486,0.25567496784946364,0.13887583727907088
2000-03-01,28.207359313964844,28.136185963948567,-0.3688505347318163,106889800,Microsoft,MSFT,2,buy,1,0.6794662475585935,0.2989598955426898,0.33002471923828103,0.3401362031370728,0.28993753466689787,0.13062288537988528
2000-03-02,29.00330924987793,28.32384490966797,-0.4853298067248666,106932600,Microsoft,MSFT,0,hold,0,-0.44649314880371077,0.2934170859200613,0.3093172073364258,0.31995546529581254,0.3213392926935563,0.13440051055306884
2000-03-03,29.857484817504883,29.02271779378255,-0.4270901599383023,101435200,Microsoft,MSFT,0,hold,0,-0.7959499359130858,0.09373871939522879,0.14851045608520513,0.23854806082589272,0.3193977991739908,0.13250699442595693
2000-03-06,28.149139404296875,29.00331115722656,1.6695351646686447,93609400,Microsoft,MSFT,0,hold,0,-0.8541755676269529,-0.27455667768205916,0.016500536600748714,0.17757803948370948,0.282376888342071,0.1279549885265933
2000-03-07,28.847999572753903,28.951541264851887,1.0094858531515492,135061000,Microsoft,MSFT,0,hold,0,1.7083454132080074,-0.16085259573800226,0.03623749415079751,0.16341227017916146,0.2663013759412262,0.13975582968425285
2000-03-08,29.682767868041992,28.89330228169759,-0.5435693265566854,94290000,Microsoft,MSFT,0,hold,0,-0.6988601684570274,-0.17471951075962563,-0.018442503611246504,0.12787129747998582,0.21242127669484986,0.1415250289616327
2000-03-09,31.06110954284668,29.863958994547527,-1.455989509820938,88198800,Microsoft,MSFT,0,hold,0,-0.834768295288089,-0.14865052359444722,-0.14883422851562486,0.07031414744618183,0.1684181748775013,0.14390626446954136
2000-03-10,31.3717098236084,30.70519574483236,-0.4465032957567985,85589000,Microsoft,MSFT,0,hold,0,-1.378341674804687,-0.2989631652832031,-0.2779320716857909,-0.04991999615679726,0.08715520156057252,0.13763270072749095
2000-03-13,30.43987274169922,30.957564036051437,-0.1164791048789481,61831800,Microsoft,MSFT,0,hold,0,-0.3106002807617187,-0.48976582118443096,-0.38923428853352854,-0.131796646118164,0.03075494264301494,0.13055607180290033
2000-03-14,29.546878814697266,30.45282046000163,1.0871387737339333,73489200,Microsoft,MSFT,0,hold,0,0.9318370819091792,-0.5829468318394256,-0.33293555577596035,-0.16614228971711875,-0.008650361445912197,0.13118735816091148
2000-03-15,29.6245346069336,29.870428721110027,-0.2523715267956383,53208000,Microsoft,MSFT,0,hold,0,0.8929939270019529,-0.17360888889857753,-0.2096615473429363,-0.17373693696745146,-0.02905130219041257,0.12637708410253667
2000-03-16,29.6245346069336,29.598649342854817,0.1747187493200499,77300800,Microsoft,MSFT,0,hold,0,-0.07765579223633519,0.1647341591971251,-0.1355684280395514,-0.1874756865449006,-0.04744300842285165,0.12471303047217756
2000-03-17,30.86697578430176,30.03868166605632,-1.2812706929332798,81161600,Microsoft,MSFT,0,hold,0,0.0,0.380496978759764,-0.12230285008748477,-0.1651613298353262,-0.07795941202264102,0.11576182454677629
2000-03-20,30.24576187133789,30.245757420857743,0.4270903473488019,47773000,Microsoft,MSFT,0,hold,0,-1.2424411773681603,0.13977225167410584,-0.053387069702149514,-0.1753588540213453,-0.10554668359589182,0.09023791064182513
2000-03-21,31.9152946472168,31.009344100952152,-1.8636668407133925,81648800,Microsoft,MSFT,0,hold,0,0.6212139129638706,-0.08542104448590991,0.04400189717610625,-0.13474085881159892,-0.11416332177948552,0.06775494843280949
2000-03-22,32.070587158203125,31.410547892252605,-0.1358923184669613,93975800,Microsoft,MSFT,1,sell,1,-1.6695327758789094,-0.4270914895193916,-0.01617930730183964,-0.1456207359230129,-0.14958396041602443,0.024739834827742394
2000-03-23,34.7496223449707,32.911834716796875,-1.5724689441020203,148224000,Microsoft,MSFT,1,sell,1,-0.1552925109863245,-0.5280379704066671,-0.16436637242635102,-0.17087903284764588,-0.18554934786077149,-0.006818476333994145
